name	N	gender	type
Käcko	36		L
Kämä	36		L
Kääminen	36		L
Lagerbom	36		L
Lahdenne	36		L
Laivoranta	36		L
Laivuori	36		L
Lasén	36		L
Lassuri	36		L
Latja	36		L
Latola	36		L
Latvateikari	36		L
Lavaste	36		L
Lehtikallio	36		L
Leipijärvi	36		L
Leksis	36		L
Leppäpuska	36		L
Leppäsalko	36		L
Leva	36		L
Lielahti	36		L
Liikaluoma	36		L
Lineri	36		L
Lintulaakso	36		L
Lisma	36		L
Listenmaa	36		L
Liuhala	36		L
Logje	36		L
Lucas	36		L
Lumikko	36		L
Luodemaa	36		L
Lylander	36		L
Lystilä	36		L
Långnabba	36		L
Lähdetmäki	36		L
Lännistö	36		L
Löfstedt	36		L
Maine	36		L
Majlund	36		L
Mansala	36		L
Marski	36		L
Meltaus	36		L
Mennala	36		L
Mensio	36		L
Mickels	36		L
Milan	36		L
Mure	36		L
Mäisti	36		L
Mäki-Kala	36		L
Mäkikallio	36		L
Mäkipere	36		L
Mäkipernaa	36		L
Napola	36		L
Nilsén	36		L
Nippula	36		L
Nivamo	36		L
Norkko	36		L
Noso	36		L
Nummikari	36		L
Näslund	36		L
Nätkinniemi	36		L
Oksi	36		L
Onali	36		L
Orispää	36		L
Palho	36		L
Pamilo	36		L
Panula-Ontto	36		L
Parmonen	36		L
Pendolin	36		L
Perheenmies	36		L
Pfister	36		L
Pietarsaari	36		L
Piirinen	36		L
Piisi	36		L
Pikkala	36		L
Pikki	36		L
Pikkuharju	36		L
Pikkupirtti	36		L
Plyhm	36		L
Pohjamies	36		L
Pohjanrinne	36		L
Pohtinen	36		L
Potrykus	36		L
Poukkanen	36		L
Punkanen	36		L
Ramsten	36		L
Rautomaa	36		L
Riihiviita	36		L
Riitala	36		L
Riskumäki	36		L
Risulainen	36		L
Ritolehto	36		L
Rope	36		L
Rosing	36		L
Ruohoaho	36		L
Ruokoranta	36		L
Ruoskanen	36		L
Ruoste	36		L
Ryösö	36		L
Rönning	36		L
Rönö	36		L
Sairinen	36		L
Salojoki	36		L
Sammaljärvi	36		L
Saresma	36		L
Sarkaranta	36		L
Schukov	36		L
Schäfer	36		L
Sevenius	36		L
Sidorow	36		L
Siivinen	36		L
Sillberg	36		L
Sjelvgren	36		L
Solatie	36		L
Solkio	36		L
Somerkallio	36		L
Somersalo	36		L
Statovci	36		L
Sulka	36		L
Suolaniemi	36		L
Suonto	36		L
Sävilahti	36		L
Säämäki	36		L
Säätelä	36		L
Taivalmaa	36		L
Takapuro	36		L
Talvivaara	36		L
Tammenmaa	36		L
Tampsi	36		L
Tan	36		L
Tarén	36		L
Tennivaara	36		L
Tiensivu	36		L
Tiilola	36		L
Tikko	36		L
Timisjärvi	36		L
Tobiasson	36		L
Tollet	36		L
Tormonen	36		L
Tretjakov	36		L
Tuliainen	36		L
Tuohisaari	36		L
Tuomiharju	36		L
Tuompo	36		L
Tupakka	36		L
Töppärä	36		L
Töyrynen	36		L
Unnaslahti	36		L
Uskelin	36		L
Uusi-Rajasalo	36		L
Vaarapuro	36		L
Walin	36		L
Walle	36		L
Valosaari	36		L
Vanha-Perttula	36		L
Warma	36		L
Varo	36		L
Varsaluoma	36		L
Wasama	36		L
Waxlax	36		L
Venesmäki	36		L
Weppling	36		L
Wernér	36		L
Vesaaja	36		L
Vesikukka	36		L
Vierros	36		L
Wihinen	36		L
Vihtkari	36		L
Willamo	36		L
Virkama	36		L
von Bagh	36		L
von Martens	36		L
Wägg	36		L
Vähä-Touru	36		L
Vähäuski	36		L
Väinä	36		L
Välilehto	36		L
Yli-Knuuttila	36		L
Yli-Koivisto	36		L
Yli-Kärkelä	36		L
Ylivakeri	36		L
Ågrén	36		L
Äimälä	36		L
Änkö	36		L
Aarniovuori	35		L
Aarnos	35		L
Aavaharju	35		L
Airinen	35		L
Al Take	35		L
Ala-Hukkala	35		L
Alakulju	35		L
Ala-Mononen	35		L
Alaniva	35		L
Aller	35		L
Alvinen	35		L
Amini	35		L
Andlin	35		L
Angervuori	35		L
Ariluoma	35		L
Arlin	35		L
Aronpuro	35		L
Aropelto	35		L
Aryal	35		L
Astola	35		L
Baer	35		L
Berry	35		L
Bertling	35		L
Biese	35		L
Bogdanova	35		L
Bottas	35		L
Brilli	35		L
Brunner	35		L
Calenius	35		L
Camara	35		L
Candolin	35		L
Daniel	35		L
Doyle	35		L
Eestilä	35		L
Ertman	35		L
Fali	35		L
Feiring	35		L
Fennander	35		L
Formulahti	35		L
Foster	35		L
Frantzi	35		L
Frigren	35		L
Fältmarsch	35		L
Färkkilä	35		L
Gallén	35		L
Glumov	35		L
Guseff	35		L
Hagerlund	35		L
Hakojärvi	35		L
Hallamäki	35		L
Harjuautti	35		L
Harju-Ontto	35		L
Haukkasalo	35		L
Heickell	35		L
Heikniemi	35		L
Hellanmaa	35		L
Hellinen	35		L
Henricson	35		L
Hero	35		L
Herskoi	35		L
Hidén	35		L
Hietakari	35		L
Holanti	35		L
Holvitie	35		L
Honkalinna	35		L
Huopio	35		L
Huotelin	35		L
Hurtola	35		L
Huttu-Hiltunen	35		L
Huumarsalo	35		L
Härme	35		L
Höylänen	35		L
Iijolainen	35		L
Ilmari	35		L
Irvankoski	35		L
Isokytö	35		L
Iso-Oja	35		L
Itäsalo	35		L
Jakovlev	35		L
Jalkala	35		L
Joki-Hollanti	35		L
Jokimaa	35		L
Joutsa	35		L
Jukakoski	35		L
Jurkkola	35		L
Jänkävaara	35		L
Kaarnakoski	35		L
Kaituri	35		L
Kalberg	35		L
Kalliolepo	35		L
Kalliosalmi	35		L
Kalpa	35		L
Kaltiaisenaho	35		L
Kamotskin	35		L
Karine	35		L
Katter	35		L
Kauha	35		L
Kaukokari	35		L
Kelin	35		L
Kerttunen	35		L
Keski-Korsu	35		L
Keski-Nikkola	35		L
Kidron	35		L
Kiimala	35		L
Kirpu	35		L
Kirstilä	35		L
Korpiniitty	35		L
Kortehisto	35		L
Kostamoinen	35		L
Kotinurmi	35		L
Kovalev	35		L
Kritz	35		L
Kuja-Kanto	35		L
Kuniala	35		L
Kuotesaho	35		L
Kupsa	35		L
Kurila	35		L
Kurjenmäki	35		L
Kurjenniemi	35		L
Kälviä	35		L
Laaksi	35		L
Laaksola	35		L
Laeslehto	35		L
Lahtiluoma	35		L
Lainkari	35		L
Lampakka	35		L
Lampsijärvi	35		L
Lana	35		L
Lehtikunnas	35		L
Lehtikuusi	35		L
Leiramo	35		L
Lemivaara	35		L
Lifflander	35		L
Lihr	35		L
Lindholm-Ventola	35		L
Linnaranta	35		L
Linnovaara	35		L
Linnus	35		L
Linqvist	35		L
Lintupuro	35		L
Liukko-Sipi	35		L
Lohtari	35		L
Lundvall	35		L
Luotamo	35		L
Luotsinen	35		L
Lyly-Yrjänäinen	35		L
Maansalo	35		L
Maier	35		L
Manngård	35		L
Manunen	35		L
Martinviita	35		L
Matjussi	35		L
Mattheiszen	35		L
Merenmies	35		L
Miekkavaara	35		L
Mitro	35		L
Moser	35		L
Muroke	35		L
Mustelin	35		L
Mäkihalvari	35		L
Mäkihonko	35		L
Mäkikokko	35		L
Mäki-Korvela	35		L
Mäki-Soini	35		L
Mäntykorpi	35		L
Nehvonen	35		L
Nevamäki	35		L
Niemetmaa	35		L
Niemimuukko	35		L
Nikmo	35		L
Näpärä	35		L
Näsälä	35		L
Oravuo	35		L
Oura	35		L
Paakkulainen	35		L
Paastela	35		L
Pajukanta	35		L
Palanen	35		L
Pan	35		L
Parhankangas	35		L
Pelkola	35		L
Penkkala	35		L
Penkki	35		L
Peth	35		L
Petäjäsoja	35		L
Pienihäkkinen	35		L
Piisku	35		L
Pimenoff	35		L
Pio	35		L
Pitkäkari	35		L
Poskela	35		L
Potapoff	35		L
Poulsen	35		L
Pounu	35		L
Purtanen	35		L
Puukki	35		L
Pyöttiälä	35		L
Pänttäjä	35		L
Raatikka	35		L
Raininko	35		L
Ranta-Korpi	35		L
Rantula	35		L
Rapa	35		L
Rautionmaa	35		L
Reenpää	35		L
Reinisalo	35		L
Reuhkala	35		L
Richardson	35		L
Riestola	35		L
Riihiniemi	35		L
Riiho	35		L
Rinnemäki	35		L
Rintasalo	35		L
Rintelä	35		L
Ristiranta	35		L
Roihuvuo	35		L
Rouhento	35		L
Ruostela	35		L
Sahakoski	35		L
Salejärvi	35		L
Salkola	35		L
Santakangas	35		L
Sarantila	35		L
Sarkama	35		L
Sarkio	35		L
Sarmala	35		L
Sartolahti	35		L
Satoniitty	35		L
Saviahde	35		L
Savilepo	35		L
Savisto	35		L
Schutskoff	35		L
Schwab	35		L
Seiro	35		L
Selvenius	35		L
Sergelius	35		L
Siippola	35		L
Sisto	35		L
Soilu	35		L
Soinoja	35		L
Souranto	35		L
Spencer	35		L
Stenborg	35		L
Sulopuisto	35		L
Sutton	35		L
Syrjäsuo	35		L
Särkilä	35		L
Söyring	35		L
Taini	35		L
Taira	35		L
Tallgrén	35		L
Tarhala	35		L
Tarpio	35		L
Taurovaara	35		L
Teiniranta	35		L
Teirikko	35		L
Tingander	35		L
Tirilä	35		L
Tosun	35		L
Tukala	35		L
Turvanen	35		L
Tuulio	35		L
Tuunala	35		L
Tyynysniemi	35		L
Ulanen	35		L
Ulaska	35		L
Urpola	35		L
Uurasjärvi	35		L
Uusaro	35		L
Uusi-Rasi	35		L
Uusi-Simola	35		L
Uuspelto	35		L
Uustalo	35		L
Valden	35		L
Wallenberg	35		L
Vanha-Viitakoski	35		L
Varkoi	35		L
Vartola	35		L
Viding	35		L
Viheriälä	35		L
Williamson	35		L
Winstén	35		L
Volanto	35		L
von Behr	35		L
Vuorenvirta	35		L
Wächter	35		L
Vähä-Herttua	35		L
Ykspetäjä	35		L
Yli-Hirvelä	35		L
Yli-Karro	35		L
Yli-Luukko	35		L
Yli-Mäenpää	35		L
Yli-Pekkala	35		L
Ärölä	35		L
Äyri	35		L
Aaltovirta	34		L
Aarinen	34		L
Abdillahi	34		L
Ahonvala	34		L
Ahosilta	34		L
Ainamo	34		L
Aitalaakso	34		L
Alakarjula	34		L
Alanoja	34		L
Alasiurua	34		L
Alhoniemi	34		L
Alijoki	34		L
Ali-Yrkkö	34		L
Alppinen	34		L
Ambrusin	34		L
Anttio	34		L
Appelblom	34		L
Aravirta	34		L
Arhokari	34		L
Armanto	34		L
Aso	34		L
Auri	34		L
Babitzin	34		L
Blomquist	34		L
Bodö	34		L
Breider	34		L
Bryggare	34		L
Brygger	34		L
Buller	34		L
Bäcksbacka	34		L
Bärdén	34		L
Chu	34		L
Cleve	34		L
Dean	34		L
Donning	34		L
Edsvik	34		L
Ekorre	34		L
Eloluoto	34		L
Elopuro	34		L
Endén	34		L
Erdogan	34		L
Eränkö	34		L
Eskelä	34		L
Eteläperä	34		L
Eveli	34		L
Eväkoski	34		L
Felixson	34		L
Forsius	34		L
Forstadius	34		L
Forth	34		L
Friari	34		L
Gabel	34		L
Gerber	34		L
Goldberg	34		L
Granrot	34		L
Gråhn	34		L
Gustavson	34		L
Gästgivars	34		L
Haase	34		L
Hankela	34		L
Harmokivi	34		L
Hartell	34		L
Hastell	34		L
Haurunen	34		L
Hausalo	34		L
Hauskamaa	34		L
Heib	34		L
Heinäsmäki	34		L
Heng	34		L
Hepokangas	34		L
Hertz	34		L
Hetemäki	34		L
Hiitti	34		L
Hilkamo	34		L
Hippula	34		L
Hjulberg	34		L
Hollmérus	34		L
Holmgård	34		L
Honkila	34		L
Honni	34		L
Hovivuori	34		L
Huiko	34		L
Huitsi	34		L
Hujakka	34		L
Hynni	34		L
Hägert	34		L
Häihälä	34		L
Ilvonsalo	34		L
Innamaa	34		L
Iso-Herttua	34		L
Itävaara	34		L
Jaakkosela	34		L
Jaakonmäki	34		L
Janakka	34		L
Jeminen	34		L
Jouste	34		L
Jungner	34		L
Jyry	34		L
Kaarniemi	34		L
Kaislaniemi	34		L
Kajaala	34		L
Kajova	34		L
Kaliste	34		L
Kanervamäki	34		L
Kangaspusu	34		L
Karivuo	34		L
Kartesalo	34		L
Karuaho	34		L
Kastrati	34		L
Katajarinne	34		L
Kattilamäki	34		L
Kautiala	34		L
Keihäsniemi	34		L
Kelja	34		L
Kellari	34		L
Kennedy	34		L
Kerimaa	34		L
Kiisseli	34		L
Kinnanen	34		L
Kirjola	34		L
Kivimurto	34		L
Klankki	34		L
Knifsund	34		L
Konradsdal	34		L
Korkkula	34		L
Korkonen	34		L
Korppi-Tommola	34		L
Kristensen	34		L
Kruuse	34		L
Kuhlström	34		L
Kukkasmäki	34		L
Kuninkaanniemi	34		L
Kuqi	34		L
Kurlin	34		L
Kyöstiö	34		L
Kåhlman	34		L
Laatio	34		L
Lahnaoja	34		L
Lammensalo	34		L
Lantunen	34		L
Latokartano	34		L
Latvanlehto	34		L
Laukia	34		L
Launto	34		L
Lavinto	34		L
Lehmusjärvi	34		L
Lehtivaara	34		L
Leiwo	34		L
Leppo	34		L
Leppäkumpu	34		L
Lerstrand	34		L
Liinanki	34		L
Lilli	34		L
Limpi	34		L
Linderborg	34		L
Linnanto	34		L
Linnonmaa	34		L
Louekari	34		L
Louhimaa	34		L
Loukiala	34		L
Louna	34		L
Luhtajärvi	34		L
Lundstedt	34		L
Lupala	34		L
Lustberg	34		L
Maher	34		L
Maho	34		L
Malvisalo	34		L
Mannikainen	34		L
Maunonen	34		L
Mauravaara	34		L
Maury	34		L
Meriranta	34		L
Metsäaho	34		L
Mieho	34		L
Miilunpohja	34		L
Miiros	34		L
Muhamed	34		L
Muhos	34		L
Multimäki	34		L
Murtosaari	34		L
Mussaari	34		L
Mustapuro	34		L
Mäenluoma	34		L
Mäkitie	34		L
Mäki-Torkko	34		L
Mämmioja	34		L
Möykkymäki	34		L
Naarala	34		L
Neittaanmäki	34		L
Niitamo	34		L
Nokua	34		L
Norrbäck	34		L
Nuortio	34		L
Nättiaho	34		L
Oja-Lipasti	34		L
Oleander	34		L
Ollqvist	34		L
Onnelainen	34		L
Orimus	34		L
Ouramo	34		L
Paasivaara	34		L
Paavonsalo	34		L
Painokallio	34		L
Pamppunen	34		L
Pantsari	34		L
Paranko	34		L
Parkkulainen	34		L
Patovirta	34		L
Paukkula	34		L
Peltopuro	34		L
Peltotupa	34		L
Perhe	34		L
Perta	34		L
Pfäffli	34		L
Piivek	34		L
Pirtonen	34		L
Plihtari	34		L
Pohjoiskangas	34		L
Poimaa	34		L
Polkutie	34		L
Porter	34		L
Pyttynen	34		L
Påvall	34		L
Pökkä	34		L
Rahiala	34		L
Raitaluoma	34		L
Rajakorpi	34		L
Rajanti	34		L
Ratsula	34		L
Raute	34		L
Rautvuori	34		L
Ravea	34		L
Riehunkangas	34		L
Rohkimainen	34		L
Romano	34		L
Romanova	34		L
Romero	34		L
Roslander	34		L
Runne	34		L
Rustari	34		L
Rusthollkarhu	34		L
Ruuttu	34		L
Ryttäri	34		L
Råback	34		L
Röblom	34		L
Saajoranta	34		L
Saanila	34		L
Saarenvirta	34		L
Saartila	34		L
Sahonen	34		L
Sahrakorpi	34		L
Salehi	34		L
Salem	34		L
Salim	34		L
Salimi	34		L
Salminiemi	34		L
Salste	34		L
Saravesi	34		L
Sarnikorpi	34		L
Sarvala	34		L
Sarvijärvi	34		L
Saukoniemi	34		L
Siirola	34		L
Silla	34		L
Soikko	34		L
Soinu	34		L
Sokolova	34		L
Soramies	34		L
Sovio	34		L
Stening	34		L
Ståhlstedt	34		L
Suntioinen	34		L
Supinen	34		L
Suur-Inkeroinen	34		L
Suutari-Jääskö	34		L
Suvilaakso	34		L
Sviberg	34		L
Sydänmäki	34		L
Sylgren	34		L
Syvähuoko	34		L
Säiläkivi	34		L
Särkikangas	34		L
Tackman	34		L
Talasoja	34		L
Tannermäki	34		L
Tapalinen	34		L
Taube	34		L
Tavela	34		L
Teckenberg	34		L
Tefke	34		L
Tenhovirta	34		L
Terviö	34		L
Thörnroos	34		L
Tiiliharju	34		L
Tilsala	34		L
Timoharju	34		L
Toijanaho	34		L
Tokkola	34		L
Tollola	34		L
Tolpanniemi	34		L
Tolvila	34		L
Toponen	34		L
Torala	34		L
Tukkiniemi	34		L
Tumppila	34		L
Tuulenmäki	34		L
Tynjä	34		L
Tyykiluoto	34		L
Tyynilä	34		L
Unger	34		L
Uusi-Jaakkola	34		L
Uusikorpi	34		L
Uusiniitty	34		L
Vaalto	34		L
Vaaralahti	34		L
Vaartio	34		L
Vaitti	34		L
Valkeajoki	34		L
Valkeamäki	34		L
Vallineva	34		L
Wallinheimo	34		L
Vallinmäki	34		L
Valsberg	34		L
Valtti	34		L
Vanhamaa	34		L
Warén	34		L
Varpainen	34		L
Varsala	34		L
Vehkasalo	34		L
Vehkoja	34		L
Venermo	34		L
Wennerqvist	34		L
Vetikko	34		L
Videman	34		L
Viittanen	34		L
Viksilä	34		L
Wikstén	34		L
Wikstrand	34		L
Viljaniemi	34		L
Winsten	34		L
Virtakangas	34		L
Visanen	34		L
Visulaaka	34		L
Vuolab	34		L
Vuosalmi	34		L
Välipirtti	34		L
Väliranta	34		L
Wärnman	34		L
Ylennysmäki	34		L
Ylikahri	34		L
Yliniitty	34		L
Ylisalo	34		L
Ylitie	34		L
Ylä-Jarkko	34		L
Yrjas	34		L
Åhlfors	34		L
Åhlman	34		L
Östling	34		L
Öysti	34		L
Aallonen	33		L
Aappola	33		L
Aarnivirta	33		L
Ala-Herttuala	33		L
Alahäme	33		L
Alakiikonen	33		L
Alakorpi	33		L
Ala-Pantti	33		L
Ala-Ruona	33		L
Ala-Viikari	33		L
al-Khafaji	33		L
Alkki	33		L
Altug	33		L
Andreev	33		L
Andronoff	33		L
Angelin	33		L
Apukka	33		L
Arisalo	33		L
Arousva	33		L
Arpi	33		L
Asanti	33		L
Aspila	33		L
Asu	33		L
Aunala	33		L
Autonen	33		L
Backberg	33		L
Bernard	33		L
Beshar	33		L
Boholm	33		L
Bondén	33		L
Brand	33		L
Branders	33		L
Breitholtz	33		L
de la Chapelle	33		L
Drycksbäck	33		L
Dunn	33		L
Egorova	33		L
Ehtamo	33		L
Eräpalo	33		L
Etuaho	33		L
Euren	33		L
Finning	33		L
Forsstedt	33		L
Freund	33		L
Geselle	33		L
Gibson	33		L
Gratschev	33		L
Grekelä	33		L
Groundstroem	33		L
Guldbrand	33		L
Guss	33		L
Ha	33		L
Haddad	33		L
Haddas	33		L
Hairetdin	33		L
Halsas	33		L
Halsti	33		L
Hangasjärvi	33		L
Harakkamäki	33		L
Harno	33		L
Hedeman	33		L
Heikkiniemi	33		L
Heinrich	33		L
Heiti	33		L
Helkomaa	33		L
Hienovirta	33		L
Hiisilä	33		L
Hirvonsalo	33		L
Holmäng	33		L
Homi	33		L
Hopeakivi	33		L
Hortans	33		L
Hotinen	33		L
Huhtapelto	33		L
Hukkila	33		L
Hyväoja	33		L
Häggback	33		L
Hämeen-Anttila	33		L
Häyhtiö	33		L
Hörhammer	33		L
Hööpakka	33		L
Ihanmäki	33		L
Iloranta	33		L
Ilvessalo	33		L
Imppu	33		L
Innanmaa	33		L
Inola	33		L
Isojoki	33		L
Jalarvo	33		L
Jalasvirta	33		L
Jaukkari	33		L
Jorasmaa	33		L
Joru	33		L
Joutila	33		L
Juurmaa	33		L
Jyrkkiö	33		L
Jyränen	33		L
Jägerroos	33		L
Jänne	33		L
Kaastinen	33		L
Kaihoniemi	33		L
Kailasto	33		L
Kairavuo	33		L
Kairi	33		L
Kairikko	33		L
Kankilampi	33		L
Kantokorpi	33		L
Karakorpi	33		L
Karlsen	33		L
Kauro	33		L
Keikkala	33		L
Keltaniemi	33		L
Keskevaari	33		L
Keski-Kuha	33		L
Ketamo	33		L
Kianta	33		L
Kiela	33		L
Kiianmies	33		L
Kitkala	33		L
Klar	33		L
Kolkkala	33		L
Kolttola	33		L
Koppström	33		L
Korkealaakso	33		L
Korsberg	33		L
Korvakangas	33		L
Kosenius	33		L
Kosomaa	33		L
Kotamaa	33		L
Kotiharju	33		L
Kotimaa	33		L
Kotkansalo	33		L
Kovesjärvi	33		L
Kraama	33		L
Kristén	33		L
Kuhalainen	33		L
Kulma-aho	33		L
Kulp	33		L
Kulvik	33		L
Kumenius	33		L
Kurjanen	33		L
Kuulusa	33		L
Kuusiaho	33		L
Kuutschin	33		L
Kynnysmaa	33		L
Kytöhonka	33		L
Kökkö	33		L
Lahdenniemi	33		L
Lahnalahti	33		L
Laito	33		L
Larkela	33		L
Larmala	33		L
Larvanto	33		L
Latva-Karjanmaa	33		L
Latva-Kokko	33		L
Laukko	33		L
Laurin	33		L
Leed	33		L
Lehdonmäki	33		L
Lehtoväre	33		L
Lehvä	33		L
Leidén	33		L
Leka	33		L
Lerkkanen	33		L
Lesell	33		L
Levoniemi	33		L
Liedenpohja	33		L
Lillsjö	33		L
Lindquist	33		L
Lindy	33		L
Lintuaho	33		L
Lipo	33		L
Louet	33		L
Lounatvuori	33		L
Ludwig	33		L
Lukkariniemi	33		L
Lundahn	33		L
Lähdevuori	33		L
Länsimies	33		L
Maantila	33		L
Majahalme	33		L
Maksniemi	33		L
Malmqvist	33		L
Marander	33		L
Martinsson	33		L
Mattlin	33		L
Melkinen	33		L
Merenluoto	33		L
Merentie	33		L
Meripaasi	33		L
Miettilä	33		L
Moran	33		L
Mukkila	33		L
Mulo	33		L
Myllykorpi	33		L
Mäkikauppila	33		L
Mäki-Pollari	33		L
Mäki-Välkkilä	33		L
Mäntypuro	33		L
Mättölä	33		L
Naarajärvi	33		L
Narmala	33		L
Nekkula	33		L
Nickström	33		L
Nykung	33		L
Nyrhi	33		L
Oinaanoja	33		L
Ojuri	33		L
Ollberg	33		L
Ollinmäki	33		L
Onniselkä	33		L
Ormio	33		L
Paasiranta	33		L
Paattimäki	33		L
Palvalin	33		L
Panschin	33		L
Pastell	33		L
Paukkala	33		L
Paulig	33		L
Pehkoranta	33		L
Peittola	33		L
Pelto-Piri	33		L
Penkkimäki	33		L
Perkinen	33		L
Permi	33		L
Peräniemi	33		L
Peter	33		L
Peterson	33		L
Petjoi	33		L
Pieksemä	33		L
Pohjavuori	33		L
Pohtio	33		L
Polvilampi	33		L
Puistosalo	33		L
Pölkky	33		L
Pöntys	33		L
Rajakari	33		L
Rajasuo	33		L
Rana	33		L
Rantakylä	33		L
Rautaparta	33		L
Rautavuoma	33		L
Ravila	33		L
Revonkorpi	33		L
Rimpisalo	33		L
Rinkelo	33		L
Rinta-Koski	33		L
Ristonmaa	33		L
Ritaranta	33		L
Ruuhi	33		L
Ryky	33		L
Saaristola	33		L
Saarnisalo	33		L
Sajo	33		L
Saksola	33		L
Salkinoja	33		L
Salkosalo	33		L
Samola	33		L
Saramies	33		L
Sassila	33		L
Satela	33		L
Saukkio	33		L
Saulamo	33		L
Savilakso	33		L
Serkelä	33		L
Serola	33		L
Serpola	33		L
Siikström	33		L
Silanto	33		L
Silfer	33		L
Sillander	33		L
Silokangas	33		L
Simanen	33		L
Sinikumpu	33		L
Sinkman	33		L
Sirkelä	33		L
Skata	33		L
Smått	33		L
Sokuri	33		L
Solaranta	33		L
Sotikoff	33		L
Sparv	33		L
Steen	33		L
Stucki	33		L
Suihkola	33		L
Suojansalo	33		L
Suotunen	33		L
Svennevig	33		L
Tarujärvi	33		L
Tasku	33		L
Tavaila	33		L
Teelahti	33		L
Teerisalo	33		L
Tepsell	33		L
Tervalammi	33		L
Tervaportti	33		L
Thesleff	33		L
Thessman	33		L
Thuneberg	33		L
Tiililä	33		L
Tohola	33		L
Tohu	33		L
Torninoja	33		L
Tukki	33		L
Tulirinta	33		L
Tunturila	33		L
Tuohisto-Kokko	33		L
Tuores	33		L
Tuurinmäki	33		L
Tyvijärvi	33		L
Ukko	33		L
Ulma	33		L
Uludag	33		L
Ung	33		L
Uponen	33		L
Ura	33		L
Ursinius	33		L
Uskola	33		L
Vahamäki	33		L
Valaranta	33		L
Vallbacka	33		L
Valpio	33		L
Varmola	33		L
Varpanen	33		L
Vasamaa	33		L
Vehmaanperä	33		L
Wells	33		L
Wentzel	33		L
Verainen	33		L
Verkkonen	33		L
Widd	33		L
Vierumäki	33		L
Viherranta	33		L
Viide	33		L
Viikinkoski	33		L
Viirimäki	33		L
Vikblom	33		L
Vinter	33		L
Vintola	33		L
Virrantalo	33		L
Wittfooth	33		L
Voho	33		L
Voittomäki	33		L
Vuolle-Apiala	33		L
Vuontela	33		L
Vuorenniemi	33		L
Vääräsmäki	33		L
Yijälä	33		L
Ylhäisi	33		L
Yliheljo	33		L
Yli-Kovero	33		L
Yli-Länttä	33		L
Ylioinas	33		L
Yli-Rahko	33		L
Yli-Sissala	33		L
Ylismaa	33		L
Ylistö	33		L
Yliverronen	33		L
Yli-Viikari	33		L
Ylä-Pöntinen	33		L
Afflekt	32		L
Ainikkamäki	32		L
Ainoa	32		L
Aitolahti	32		L
Ala-Kanto	32		L
Ala-Kauhaluoma	32		L
Ala-Rämi	32		L
Alha	32		L
Alijärvi	32		L
al-Nazary	32		L
Andreasson	32		L
Arasalo	32		L
Archer	32		L
Arohonka	32		L
Arvinen	32		L
Astrén	32		L
Aulaskari	32		L
Bailey	32		L
Baran	32		L
Barkman	32		L
Blomfeldt	32		L
Blomvall	32		L
Boren	32		L
Brinck	32		L
Brommels	32		L
Brun	32		L
Carpén	32		L
Cole	32		L
Einesalo	32		L
Enges	32		L
Eräkangas	32		L
Essén	32		L
Evilä	32		L
Ferreira	32		L
Filipoff	32		L
Flodström	32		L
Ford	32		L
Fortelius	32		L
Fredin	32		L
Gomez	32		L
Gordon	32		L
Grönvik	32		L
Haaksiala	32		L
Haaksiluoto	32		L
Hadzic	32		L
Hahmo	32		L
Hakku	32		L
Hakoköngäs	32		L
Haljala	32		L
Halmari	32		L
Hanna	32		L
Hannunkivi	32		L
Harvistola	32		L
Hasselberg	32		L
Haste	32		L
Haukipää	32		L
Haulivuori	32		L
Haunia	32		L
Hautalaakso	32		L
Havuluoto	32		L
Heir	32		L
Helavirta	32		L
Hietamaa	32		L
Hiippala	32		L
Hiivola	32		L
Hilvo	32		L
Hollman	32		L
Holman	32		L
Holmila	32		L
Honkajuuri	32		L
Honkalammi	32		L
Honkapuro	32		L
Horkka	32		L
Hosiasluoma	32		L
Hostila	32		L
Huhdankoski	32		L
Hurjanen	32		L
Hyssälä	32		L
Hyvärilä	32		L
Hyötilä	32		L
Hämäri	32		L
Hätelä	32		L
Iitiä	32		L
Iljana	32		L
Isohookana	32		L
Iso-Kuortti	32		L
Issukka	32		L
Itäpalo	32		L
Jeromaa	32		L
Joki-Huuki	32		L
Jourio	32		L
Joutseno	32		L
Junolainen	32		L
Jurvala	32		L
Juusonen	32		L
Jylhäsalmi	32		L
Jyräsalo	32		L
Jännäri	32		L
Järventie	32		L
Kadir	32		L
Kahilampi	32		L
Kaijanto	32		L
Kajanki	32		L
Kajasviita	32		L
Kala	32		L
Kallaanvaara	32		L
Kario	32		L
Karu	32		L
Kastman	32		L
Kastrén	32		L
Kaukolahti	32		L
Kaunola	32		L
Kemppanen	32		L
Keskihannu	32		L
Keskikiikonen	32		L
Keski-Levijoki	32		L
Keski-Valkama	32		L
Keski-Vähälä	32		L
Khalifa	32		L
Kiljo	32		L
Kimppa	32		L
Kirjokivi	32		L
Kirkkola	32		L
Knutti	32		L
Kolhi	32		L
Kononov	32		L
Korkia-Aho	32		L
Korpialho	32		L
Korpinurmi	32		L
Korsikko	32		L
Koskenkari	32		L
Kotkavaara	32		L
Krunniniva	32		L
Kultamaa	32		L
Kuopila	32		L
Kupula	32		L
Kurkioja	32		L
Kurkkio	32		L
Kuuskeri	32		L
Kylä-Liuhala	32		L
Kyntölä	32		L
Kärkimaa	32		L
Kääntö	32		L
Laajalehto	32		L
Labba	32		L
Lagerqvist	32		L
Laino	32		L
Laitasalo	32		L
Laitinmäki	32		L
Langen	32		L
Lares	32		L
